"110年07月27日 外資及陸資買賣超彙總表"
,,,"外資及陸資(不含外資自營商)",,,"外資自營商",,,"外資及陸資",,,
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數","買進股數","賣出股數","買賣超股數","買進股數","賣出股數","買賣超股數",
" ",="031298","中興電麥證0B購01","0","0","0","158,000","221,000","-63,000","158,000","221,000","-63,000",
" ",="031301","國泰金麥證0B購01","0","0","0","0","24,000","-24,000","0","24,000","-24,000",
" ",="031303","彩晶麥證0A購01  ","0","0","0","167,000","45,000","122,000","167,000","45,000","122,000",
" ",="031439","大亞麥證0B購01  ","0","0","0","14,000","259,000","-245,000","14,000","259,000","-245,000",
" ",="031440","大成鋼麥證0C購01","0","0","0","10,000","38,000","-28,000","10,000","38,000","-28,000",
" ",="031441","華邦電麥證0C購01","0","0","0","5,000","380,000","-375,000","5,000","380,000","-375,000",
" ",="031443","矽統麥證0B購01  ","0","0","0","283,000","19,000","264,000","283,000","19,000","264,000",
" ",="031444","宏達電麥證0C購01","0","0","0","96,000","48,000","48,000","96,000","48,000","48,000",
" ",="031615","中鋼麥證0B購01  ","0","0","0","5,000","8,000","-3,000","5,000","8,000","-3,000",
" ",="031767","華邦電麥證0C購02","0","0","0","0","19,000","-19,000","0","19,000","-19,000",
" ",="032655","亞泥麥證0B購01  ","0","0","0","183,000","278,000","-95,000","183,000","278,000","-95,000",
" ",="032656","台塑麥證0B購01  ","0","0","0","306,000","1,000","305,000","306,000","1,000","305,000",
" ",="032658","南紡麥證0B購01  ","0","0","0","156,000","105,000","51,000","156,000","105,000","51,000",
" ",="032659","聚陽麥證0B購01  ","0","0","0","38,000","113,000","-75,000","38,000","113,000","-75,000",
" ",="032660","中鋼麥證0C購01  ","0","0","0","0","16,000","-16,000","0","16,000","-16,000",
" ",="032662","群創麥證0A購02  ","0","0","0","0","18,000","-18,000","0","18,000","-18,000",
" ",="032664","致新麥證0A購01  ","0","0","0","857,000","291,000","566,000","857,000","291,000","566,000",
" ",="033009","國喬麥證0A購01  ","0","0","0","0","10,000","-10,000","0","10,000","-10,000",
" ",="033010","鴻海麥證12購01  ","0","0","0","3,000","4,000","-1,000","3,000","4,000","-1,000",
" ",="033011","國巨麥證0A購02  ","0","0","0","216,000","126,000","90,000","216,000","126,000","90,000",
" ",="033013","微星麥證0A購01  ","0","0","0","0","220,000","-220,000","0","220,000","-220,000",
" ",="033014","漢唐麥證0A購01  ","0","0","0","32,000","112,000","-80,000","32,000","112,000","-80,000",
" ",="033015","奇力新麥證0A購01","0","0","0","104,000","0","104,000","104,000","0","104,000",
" ",="033018","長榮航麥證0B購01","0","0","0","65,000","0","65,000","65,000","0","65,000",
" ",="033019","晶技麥證0A購01  ","0","0","0","49,000","392,000","-343,000","49,000","392,000","-343,000",
" ",="033020","世紀鋼麥證0A購01","0","0","0","0","60,000","-60,000","0","60,000","-60,000",
" ",="033637","華新麥證0B購02  ","0","0","0","0","95,000","-95,000","0","95,000","-95,000",
" ",="033639","中鋼麥證11購01  ","0","0","0","8,000","0","8,000","8,000","0","8,000",
" ",="034050","鴻海麥證11購02  ","0","0","0","0","22,000","-22,000","0","22,000","-22,000",
" ",="034051","京元電麥證0B購01","0","0","0","82,000","20,000","62,000","82,000","20,000","62,000",
" ",="034053","富邦金麥證0B購01","0","0","0","0","306,000","-306,000","0","306,000","-306,000",
" ",="034054","元大金麥證0B購01","0","0","0","0","92,000","-92,000","0","92,000","-92,000",
" ",="034056","臺股指麥證0C購06","0","0","0","1,000","9,000","-8,000","1,000","9,000","-8,000",
" ",="034231","聯電麥證0B購02  ","0","0","0","118,000","158,000","-40,000","118,000","158,000","-40,000",
" ",="034232","國泰金麥證0C購01","0","0","0","902,000","1,235,000","-333,000","902,000","1,235,000","-333,000",
" ",="034233","大立光麥證11購01","0","0","0","3,000","0","3,000","3,000","0","3,000",
" ",="034360","中鋼麥證11購02  ","0","0","0","527,000","0","527,000","527,000","0","527,000",
" ",="034361","台積電麥證0B購05","0","0","0","30,000","0","30,000","30,000","0","30,000",
" ",="034362","開發金麥證11購01","0","0","0","0","221,000","-221,000","0","221,000","-221,000",
" ",="034363","中信金麥證0C購01","0","0","0","450,000","0","450,000","450,000","0","450,000",
" ",="034365","臻鼎麥證0C購01  ","0","0","0","39,000","72,000","-33,000","39,000","72,000","-33,000",
" ",="034456","燁輝群益11購01  ","5,000","5,000","0","0","0","0","5,000","5,000","0",
" ",="034528","聯電麥證0B購03  ","0","0","0","30,000","11,000","19,000","30,000","11,000","19,000",
" ",="034529","友達麥證11購01  ","0","0","0","100,000","35,000","65,000","100,000","35,000","65,000",
" ",="034530","聯發科麥證0C購04","0","0","0","0","68,000","-68,000","0","68,000","-68,000",
" ",="034531","大立光麥證0B購02","0","0","0","0","20,000","-20,000","0","20,000","-20,000",
" ",="034720","南亞麥證0B購01  ","0","0","0","0","64,000","-64,000","0","64,000","-64,000",
" ",="034721","鴻海麥證0C購06  ","0","0","0","0","103,000","-103,000","0","103,000","-103,000",
" ",="034917","中鋼麥證11購03  ","0","0","0","0","9,000","-9,000","0","9,000","-9,000",
" ",="034919","友達麥證0B購05  ","0","0","0","4,000","0","4,000","4,000","0","4,000",
" ",="034920","聯發科麥證0B購03","0","0","0","0","81,000","-81,000","0","81,000","-81,000",
" ",="034921","聯發科麥證11購01","0","0","0","23,000","56,000","-33,000","23,000","56,000","-33,000",
" ",="034924","群創麥證0C購01  ","0","0","0","0","26,000","-26,000","0","26,000","-26,000",
" ",="034975","國巨麥證0B購03  ","0","0","0","86,000","28,000","58,000","86,000","28,000","58,000",
" ",="034976","華新科麥證0C購01","0","0","0","43,000","148,000","-105,000","43,000","148,000","-105,000",
" ",="035032","台聚麥證0B購01  ","0","0","0","20,000","20,000","0","20,000","20,000","0",
" ",="035033","遠東新麥證0C購01","0","0","0","45,000","40,000","5,000","45,000","40,000","5,000",
" ",="035034","聯電麥證0B購04  ","0","0","0","14,000","15,000","-1,000","14,000","15,000","-1,000",
" ",="035035","廣達麥證0B購01  ","0","0","0","30,000","128,000","-98,000","30,000","128,000","-98,000",
" ",="035036","南亞科麥證11購01","0","0","0","3,000","106,000","-103,000","3,000","106,000","-103,000",
" ",="035037","裕民麥證0C購01  ","0","0","0","2,000","7,000","-5,000","2,000","7,000","-5,000",
" ",="035038","欣興麥證11購01  ","0","0","0","60,000","101,000","-41,000","60,000","101,000","-41,000",
" ",="035207","長榮麥證0B購03  ","0","0","0","0","430,000","-430,000","0","430,000","-430,000",
" ",="035208","長榮麥證0B購04  ","0","0","0","3,000","54,000","-51,000","3,000","54,000","-51,000",
" ",="035410","富邦金麥證0B購03","0","0","0","0","11,000","-11,000","0","11,000","-11,000",
" ",="035411","國泰金麥證0B購02","0","0","0","75,000","0","75,000","75,000","0","75,000",
" ",="035977","台玻麥證0C購01  ","0","0","0","0","38,000","-38,000","0","38,000","-38,000",
" ",="035979","宏碁麥證0C購01  ","0","0","0","0","38,000","-38,000","0","38,000","-38,000",
" ",="035980","裕民麥證0C購02  ","0","0","0","47,000","72,000","-25,000","47,000","72,000","-25,000",
" ",="035981","臺股指麥證11購02","0","0","0","265,000","161,000","104,000","265,000","161,000","104,000",
" ",="036169","國喬麥證11購01  ","0","0","0","0","17,000","-17,000","0","17,000","-17,000",
" ",="036171","華新麥證11購01  ","0","0","0","18,000","41,000","-23,000","18,000","41,000","-23,000",
" ",="036174","南亞科麥證0C購01","0","0","0","7,000","122,000","-115,000","7,000","122,000","-115,000",
" ",="036176","聯發科麥證13購01","0","0","0","0","6,000","-6,000","0","6,000","-6,000",
" ",="036177","聯發科麥證13購02","0","0","0","38,000","0","38,000","38,000","0","38,000",
" ",="036179","臺股指麥證0C購07","0","0","0","74,000","6,000","68,000","74,000","6,000","68,000",
" ",="036324","南紡麥證0C購01  ","0","0","0","0","1,000","-1,000","0","1,000","-1,000",
" ",="036325","榮成麥證0C購01  ","0","0","0","0","38,000","-38,000","0","38,000","-38,000",
" ",="036326","中鋼麥證12購01  ","0","0","0","35,000","42,000","-7,000","35,000","42,000","-7,000",
" ",="036327","晶技麥證0C購01  ","0","0","0","196,000","23,000","173,000","196,000","23,000","173,000",
" ",="036329","矽創麥證0C購01  ","0","0","0","541,000","52,000","489,000","541,000","52,000","489,000",
" ",="036484","台玻麥證0C購02  ","0","0","0","13,000","0","13,000","13,000","0","13,000",
" ",="036485","燁輝麥證0C購01  ","0","0","0","2,000","0","2,000","2,000","0","2,000",
" ",="036487","聯詠麥證0C購01  ","0","0","0","55,000","110,000","-55,000","55,000","110,000","-55,000",
" ",="036656","金像電麥證0C購01","0","0","0","98,000","70,000","28,000","98,000","70,000","28,000",
" ",="036916","允強麥證11購01  ","0","0","0","21,000","45,000","-24,000","21,000","45,000","-24,000",
" ",="036917","順德麥證0C購01  ","0","0","0","5,000","0","5,000","5,000","0","5,000",
" ",="036918","技嘉麥證0C購01  ","0","0","0","67,000","0","67,000","67,000","0","67,000",
" ",="037018","欣興麥證0C購01  ","0","0","0","101,000","6,000","95,000","101,000","6,000","95,000",
" ",="037221","健策麥證0C購01  ","0","0","0","14,000","31,000","-17,000","14,000","31,000","-17,000",
" ",="037335","鴻海麥證14購01  ","0","0","0","1,000","3,000","-2,000","1,000","3,000","-2,000",
" ",="037336","台光電麥證0C購01","0","0","0","50,000","10,000","40,000","50,000","10,000","40,000",
" ",="037337","友達麥證14購01  ","0","0","0","2,000","20,000","-18,000","2,000","20,000","-18,000",
" ",="037338","聯發科麥證15購01","0","0","0","0","204,000","-204,000","0","204,000","-204,000",
" ",="037339","群創麥證15購01  ","0","0","0","35,000","15,000","20,000","35,000","15,000","20,000",
" ",="037340","臺股指麥證13購01","0","0","0","31,000","191,000","-160,000","31,000","191,000","-160,000",
" ",="037640","台玻麥證11購01  ","0","0","0","40,000","0","40,000","40,000","0","40,000",
" ",="037642","聯電麥證12購01  ","0","0","0","10,000","0","10,000","10,000","0","10,000",
" ",="037643","聯電麥證12購02  ","0","0","0","0","924,000","-924,000","0","924,000","-924,000",
" ",="037644","光罩麥證11購01  ","0","0","0","311,000","126,000","185,000","311,000","126,000","185,000",
" ",="037645","長榮航麥證12購01","0","0","0","0","20,000","-20,000","0","20,000","-20,000",
" ",="037742","第一銅麥證0C購01","0","0","0","0","160,000","-160,000","0","160,000","-160,000",
" ",="037743","長榮航麥證12購02","0","0","0","0","1,000","-1,000","0","1,000","-1,000",
" ",="037869","聯成麥證0C購01  ","0","0","0","30,000","0","30,000","30,000","0","30,000",
" ",="037870","大亞麥證0C購01  ","0","0","0","25,000","135,000","-110,000","25,000","135,000","-110,000",
" ",="037875","新唐麥證0C購01  ","0","0","0","0","4,000","-4,000","0","4,000","-4,000",
" ",="038275","東鋼麥證11購01  ","0","0","0","5,000","0","5,000","5,000","0","5,000",
" ",="038276","燁輝麥證11購01  ","0","0","0","216,000","108,000","108,000","216,000","108,000","108,000",
" ",="038359","大成鋼麥證11購01","0","0","0","38,000","0","38,000","38,000","0","38,000",
" ",="038832","中石化麥證13購01","0","0","0","0","2,000","-2,000","0","2,000","-2,000",
" ",="038833","南紡麥證11購01  ","0","0","0","12,000","0","12,000","12,000","0","12,000",
" ",="038835","中鋼麥證13購01  ","0","0","0","0","38,000","-38,000","0","38,000","-38,000",
" ",="038837","聯電麥證13購01  ","0","0","0","30,000","6,000","24,000","30,000","6,000","24,000",
" ",="038838","鴻海麥證13購01  ","0","0","0","150,000","250,000","-100,000","150,000","250,000","-100,000",
" ",="038840","華碩麥證12購01  ","0","0","0","90,000","0","90,000","90,000","0","90,000",
" ",="038841","友達麥證11購02  ","0","0","0","280,000","521,000","-241,000","280,000","521,000","-241,000",
" ",="038842","聯發科麥證14購01","0","0","0","28,000","659,000","-631,000","28,000","659,000","-631,000",
" ",="038843","聯詠麥證11購01  ","0","0","0","268,000","985,000","-717,000","268,000","985,000","-717,000",
" ",="038845","矽格麥證11購01  ","0","0","0","91,000","58,000","33,000","91,000","58,000","33,000",
" ",="038846","矽創麥證12購01  ","0","0","0","0","82,000","-82,000","0","82,000","-82,000",
" ",="038929","東鋼麥證12購01  ","0","0","0","5,000","0","5,000","5,000","0","5,000",
" ",="038930","光罩麥證11購02  ","0","0","0","74,000","1,010,000","-936,000","74,000","1,010,000","-936,000",
" ",="038931","華邦電麥證11購01","0","0","0","10,000","356,000","-346,000","10,000","356,000","-346,000",
" ",="038932","京元電麥證12購01","0","0","0","152,000","29,000","123,000","152,000","29,000","123,000",
" ",="038933","華新科麥證11購02","0","0","0","158,000","0","158,000","158,000","0","158,000",
" ",="038934","宏達電麥證11購01","0","0","0","46,000","120,000","-74,000","46,000","120,000","-74,000",
" ",="038936","中信金麥證11購01","0","0","0","10,000","0","10,000","10,000","0","10,000",
" ",="038937","亞光麥證11購01  ","0","0","0","42,000","16,000","26,000","42,000","16,000","26,000",
" ",="038938","健策麥證11購01  ","0","0","0","13,000","1,000","12,000","13,000","1,000","12,000",
" ",="038939","台郡麥證12購01  ","0","0","0","0","50,000","-50,000","0","50,000","-50,000",
" ",="038940","台表科麥證11購01","0","0","0","45,000","383,000","-338,000","45,000","383,000","-338,000",
" ",="039096","華夏麥證11購01  ","0","0","0","10,000","0","10,000","10,000","0","10,000",
" ",="039098","精英麥證11購01  ","0","0","0","624,000","496,000","128,000","624,000","496,000","128,000",
" ",="039099","佳世達麥證12購01","0","0","0","0","42,000","-42,000","0","42,000","-42,000",
" ",="039100","宏碁麥證12購01  ","0","0","0","17,000","4,000","13,000","17,000","4,000","13,000",
" ",="039101","義隆麥證11購01  ","0","0","0","340,000","91,000","249,000","340,000","91,000","249,000",
" ",="039103","智原麥證12購01  ","0","0","0","1,435,000","1,818,000","-383,000","1,435,000","1,818,000","-383,000",
" ",="039220","長興麥證12購01  ","0","0","0","90,000","40,000","50,000","90,000","40,000","50,000",
" ",="039221","台積電麥證12購01","0","0","0","100,000","78,000","22,000","100,000","78,000","22,000",
" ",="039222","群光麥證11購01  ","0","0","0","22,000","30,000","-8,000","22,000","30,000","-8,000",
" ",="039309","中鋼麥證12購02  ","0","0","0","0","11,000","-11,000","0","11,000","-11,000",
" ",="039310","聯電麥證13購02  ","0","0","0","10,000","0","10,000","10,000","0","10,000",
" ",="039311","鴻海麥證11購03  ","0","0","0","0","37,000","-37,000","0","37,000","-37,000",
" ",="039312","華碩麥證11購01  ","0","0","0","0","101,000","-101,000","0","101,000","-101,000",
" ",="039313","友達麥證12購02  ","0","0","0","21,000","0","21,000","21,000","0","21,000",
" ",="039680","聯電麥證11購01  ","0","0","0","27,000","0","27,000","27,000","0","27,000",
" ",="039682","富邦金麥證11購01","0","0","0","28,000","43,000","-15,000","28,000","43,000","-15,000",
" ",="039683","亞光麥證11購02  ","0","0","0","99,000","39,000","60,000","99,000","39,000","60,000",
" ",="039684","同欣電麥證11購01","0","0","0","121,000","56,000","65,000","121,000","56,000","65,000",
" ",="039685","台表科麥證12購01","0","0","0","32,000","0","32,000","32,000","0","32,000",
" ",="039832","亞聚麥證11購02  ","0","0","0","12,000","0","12,000","12,000","0","12,000",
" ",="039833","大成鋼麥證12購01","0","0","0","0","53,000","-53,000","0","53,000","-53,000",
" ",="039834","長榮航麥證11購01","0","0","0","0","70,000","-70,000","0","70,000","-70,000",
" ",="039835","聯詠麥證11購02  ","0","0","0","6,000","136,000","-130,000","6,000","136,000","-130,000",
" ",="039836","矽格麥證11購02  ","0","0","0","94,000","0","94,000","94,000","0","94,000",
" ",="040296","盛群麥證11購01  ","0","0","0","0","250,000","-250,000","0","250,000","-250,000",
" ",="05927P","臺股指麥證09售01","0","0","0","3,000","100,000","-97,000","3,000","100,000","-97,000",
" ",="06764P","臺股指麥證11售01","0","0","0","7,000","10,000","-3,000","7,000","10,000","-3,000",
" ",="06836P","臺股指麥證0C售05","0","0","0","115,000","5,000","110,000","115,000","5,000","110,000",
" ",="06863P","台灣50麥證0C售02","0","0","0","1,000","0","1,000","1,000","0","1,000",
" ",="07024P","臺股指麥證0B售01","0","0","0","11,000","0","11,000","11,000","0","11,000",
" ",="07066P","臺股指麥證0B售02","0","0","0","100,000","0","100,000","100,000","0","100,000",
" ",="07117P","臺股指麥證0B售07","0","0","0","20,000","0","20,000","20,000","0","20,000",
" ",="07288P","臺股指麥證11售03","0","0","0","3,000","0","3,000","3,000","0","3,000",
" ",="07307P","臺股指麥證11售04","0","0","0","5,000","5,000","0","5,000","5,000","0",
" ",="07468P","臺股指麥證11售05","0","0","0","0","127,000","-127,000","0","127,000","-127,000",
" ",="076446","聯發科麥證0A購01","0","0","0","4,000","0","4,000","4,000","0","4,000",
" ",="079504","聯電麥證09購01  ","0","0","0","68,000","0","68,000","68,000","0","68,000",
" ",="081380","國巨麥證0A購01  ","0","0","0","179,000","421,000","-242,000","179,000","421,000","-242,000",
" ",="081383","台積電麥證0A購01","0","0","0","445,000","0","445,000","445,000","0","445,000",
" ",="081384","聯發科麥證0C購01","0","0","0","30,000","809,000","-779,000","30,000","809,000","-779,000",
" ",="081389","群創麥證09購01  ","0","0","0","62,000","14,000","48,000","62,000","14,000","48,000",
" ",="081869","鴻海麥證0A購01  ","0","0","0","1,373,000","1,168,000","205,000","1,373,000","1,168,000","205,000",
" ",="081870","台積電麥證0B購01","0","0","0","201,000","204,000","-3,000","201,000","204,000","-3,000",
" ",="082231","台郡麥證09購01  ","0","0","0","150,000","250,000","-100,000","150,000","250,000","-100,000",
" ",="082412","鴻海麥證0C購01  ","0","0","0","20,000","0","20,000","20,000","0","20,000",
" ",="082553","台積電麥證0A購02","0","0","0","217,000","5,000","212,000","217,000","5,000","212,000",
" ",="082679","聯發科麥證0A購02","0","0","0","0","171,000","-171,000","0","171,000","-171,000",
" ",="083072","台積電麥證0C購01","0","0","0","0","229,000","-229,000","0","229,000","-229,000",
" ",="083454","鴻海麥證0B購01  ","0","0","0","0","100,000","-100,000","0","100,000","-100,000",
" ",="083455","國巨麥證09購01  ","0","0","0","0","38,000","-38,000","0","38,000","-38,000",
" ",="085464","鴻海麥證0C購02  ","0","0","0","0","31,000","-31,000","0","31,000","-31,000",
" ",="085466","國巨麥證0B購01  ","0","0","0","0","40,000","-40,000","0","40,000","-40,000",
" ",="085469","台積電麥證0C購02","0","0","0","0","3,000","-3,000","0","3,000","-3,000",
" ",="085471","友達麥證0B購01  ","0","0","0","38,000","0","38,000","38,000","0","38,000",
" ",="085473","聯發科麥證0C購02","0","0","0","100,000","100,000","0","100,000","100,000","0",
" ",="085757","華邦電麥證08購01","0","0","0","50,000","48,000","2,000","50,000","48,000","2,000",
" ",="085758","同欣電麥證08購01","0","0","0","263,000","0","263,000","263,000","0","263,000",
" ",="086244","裕隆麥證08購01  ","0","0","0","0","200,000","-200,000","0","200,000","-200,000",
" ",="086245","台積電麥證0A購03","0","0","0","465,000","0","465,000","465,000","0","465,000",
" ",="086246","華邦電麥證08購02","0","0","0","38,000","43,000","-5,000","38,000","43,000","-5,000",
" ",="086248","聯詠麥證09購01  ","0","0","0","25,000","0","25,000","25,000","0","25,000",
" ",="086301","聯發科麥證0C購03","0","0","0","22,000","0","22,000","22,000","0","22,000",
" ",="086499","和大麥證0A購01  ","0","0","0","931,000","0","931,000","931,000","0","931,000",
" ",="086500","鴻海麥證0C購03  ","0","0","0","1,495,000","227,000","1,268,000","1,495,000","227,000","1,268,000",
" ",="086501","國巨麥證11購01  ","0","0","0","28,000","214,000","-186,000","28,000","214,000","-186,000",
" ",="086502","佳世達麥證0A購01","0","0","0","135,000","102,000","33,000","135,000","102,000","33,000",
" ",="086503","華碩麥證09購01  ","0","0","0","301,000","698,000","-397,000","301,000","698,000","-397,000",
" ",="086504","友達麥證0B購02  ","0","0","0","119,000","0","119,000","119,000","0","119,000",
" ",="086506","義隆麥證09購01  ","0","0","0","128,000","100,000","28,000","128,000","100,000","28,000",
" ",="086508","奇鋐麥證09購01  ","0","0","0","446,000","0","446,000","446,000","0","446,000",
" ",="086755","鴻海麥證0A購03  ","0","0","0","0","50,000","-50,000","0","50,000","-50,000",
" ",="086758","聯發科麥證09購02","0","0","0","120,000","84,000","36,000","120,000","84,000","36,000",
" ",="086888","精成科麥證09購01","0","0","0","33,000","0","33,000","33,000","0","33,000",
" ",="087029","日月光麥證0A購01","0","0","0","83,000","99,000","-16,000","83,000","99,000","-16,000",
" ",="087191","鴻海麥證0C購04  ","0","0","0","0","137,000","-137,000","0","137,000","-137,000",
" ",="087194","台積電麥證11購01","0","0","0","60,000","1,179,000","-1,119,000","60,000","1,179,000","-1,119,000",
" ",="087195","宏碁麥證0A購01  ","0","0","0","549,000","0","549,000","549,000","0","549,000",
" ",="087196","瑞昱麥證09購01  ","0","0","0","1,000","0","1,000","1,000","0","1,000",
" ",="087199","群創麥證09購02  ","0","0","0","5,000","0","5,000","5,000","0","5,000",
" ",="087200","乙盛麥證09購01  ","0","0","0","0","143,000","-143,000","0","143,000","-143,000",
" ",="087202","臺股指麥證0C購01","0","0","0","1,000","12,000","-11,000","1,000","12,000","-11,000",
" ",="087350","台灣50麥證0C購01","0","0","0","1,000","2,000","-1,000","1,000","2,000","-1,000",
" ",="087353","聯發科麥證09購04","0","0","0","600,000","106,000","494,000","600,000","106,000","494,000",
" ",="087354","聯發科麥證09購05","0","0","0","40,000","74,000","-34,000","40,000","74,000","-34,000",
" ",="087356","臺股指麥證0C購02","0","0","0","72,000","263,000","-191,000","72,000","263,000","-191,000",
" ",="087357","臺股指麥證0C購03","0","0","0","2,000","340,000","-338,000","2,000","340,000","-338,000",
" ",="087799","國喬麥證09購01  ","0","0","0","233,000","20,000","213,000","233,000","20,000","213,000",
" ",="087800","中信金麥證0A購01","0","0","0","8,000","0","8,000","8,000","0","8,000",
" ",="088181","松翰麥證0B購01  ","0","0","0","0","25,000","-25,000","0","25,000","-25,000",
" ",="088293","廣宇麥證09購01  ","0","0","0","528,000","500,000","28,000","528,000","500,000","28,000",
" ",="088294","廣宇麥證09購02  ","0","0","0","56,000","38,000","18,000","56,000","38,000","18,000",
" ",="088295","廣宇麥證0A購01  ","0","0","0","0","4,000","-4,000","0","4,000","-4,000",
" ",="088296","聯發科麥證12購01","0","0","0","1,000","0","1,000","1,000","0","1,000",
" ",="088297","聯陽麥證0B購01  ","0","0","0","169,000","67,000","102,000","169,000","67,000","102,000",
" ",="089660","新日興麥證0B購01","0","0","0","38,000","10,000","28,000","38,000","10,000","28,000",
" ",="089795","巨大麥證09購01  ","0","0","0","92,000","42,000","50,000","92,000","42,000","50,000",
" ",="089796","潤泰新麥證09購01","0","0","0","87,000","8,000","79,000","87,000","8,000","79,000",
" ",="089921","旺宏麥證0A購01  ","0","0","0","78,000","112,000","-34,000","78,000","112,000","-34,000",
" ","1341  ","富林-KY         ","2,000","2,000","0","0","0","0","2,000","2,000","0",
" ","1475  ","業旺            ","2,000","2,000","0","0","0","0","2,000","2,000","0",
" ","2115  ","六暉-KY         ","1,000","1,000","0","0","0","0","1,000","1,000","0",
" ","2236  ","百達-KY         ","2,000","2,000","0","0","0","0","2,000","2,000","0",
" ","3046  ","建碁            ","4,000","4,000","0","0","0","0","4,000","4,000","0",
" ","3454  ","晶睿            ","1,000","1,000","0","0","0","0","1,000","1,000","0",
" ","5533  ","皇鼎            ","2,000","2,000","0","0","0","0","2,000","2,000","0",
" ","6230  ","尼得科超眾      ","6,000","6,000","0","0","0","0","6,000","6,000","0",
" ","6776  ","展碁國際        ","3,000","3,000","0","0","0","0","3,000","3,000","0",
" ","8411  ","福貞-KY         ","1,000","1,000","0","0","0","0","1,000","1,000","0",
"說明:"
"外資自營商表示外國證券商在臺分支機構證券自營商專戶。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"＊表示該股票今日有鉅額交易。"
"本統計資訊買賣股數含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

