"110年09月03日 外資及陸資買賣超彙總表"
,,,"外資及陸資(不含外資自營商)",,,"外資自營商",,,"外資及陸資",,,
" ",="036329","矽創麥證0C購01  ","0","0","0","5,000","50,000","-45,000","5,000","50,000","-45,000",
" ",="036484","台玻麥證0C購02  ","0","0","0","0","4,000","-4,000","0","4,000","-4,000",
" ",="036485","燁輝麥證0C購01  ","0","0","0","0","10,000","-10,000","0","10,000","-10,000",
" ",="036656","金像電麥證0C購01","0","0","0","38,000","8,000","30,000","38,000","8,000","30,000",
" ",="036915","中鋼麥證0C購04  ","0","0","0","0","9,000","-9,000","0","9,000","-9,000",
" ",="036919","奇鋐麥證11購01  ","0","0","0","10,000","126,000","-116,000","10,000","126,000","-116,000",
" ",="037018","欣興麥證0C購01  ","0","0","0","85,000","0","85,000","85,000","0","85,000",
" ",="037221","健策麥證0C購01  ","0","0","0","0","9,000","-9,000","0","9,000","-9,000",
" ",="037334","儒鴻麥證11購01  ","0","0","0","0","82,000","-82,000","0","82,000","-82,000",
" ",="037335","鴻海麥證14購01  ","0","0","0","22,000","13,000","9,000","22,000","13,000","9,000",
" ",="037336","台光電麥證0C購01","0","0","0","35,000","222,000","-187,000","35,000","222,000","-187,000",
" ",="037340","臺股指麥證13購01","0","0","0","252,000","124,000","128,000","252,000","124,000","128,000",
" ",="037643","聯電麥證12購02  ","0","0","0","24,000","0","24,000","24,000","0","24,000",
" ",="037644","光罩麥證11購01  ","0","0","0","12,000","148,000","-136,000","12,000","148,000","-136,000",
" ",="037742","第一銅麥證0C購01","0","0","0","47,000","0","47,000","47,000","0","47,000",
" ",="037869","聯成麥證0C購01  ","0","0","0","0","92,000","-92,000","0","92,000","-92,000",
" ",="037871","榮成麥證0C購02  ","0","0","0","30,000","0","30,000","30,000","0","30,000",
" ",="037873","裕民麥證0C購03  ","0","0","0","0","50,000","-50,000","0","50,000","-50,000",
" ",="038276","燁輝麥證11購01  ","0","0","0","75,000","0","75,000","75,000","0","75,000",
" ",="038360","台船麥證11購01  ","0","0","0","15,000","0","15,000","15,000","0","15,000",
" ",="038479","台積電麥證13購01","0","0","0","0","59,000","-59,000","0","59,000","-59,000",
" ",="038834","台玻麥證11購02  ","0","0","0","7,000","0","7,000","7,000","0","7,000",
" ",="038835","中鋼麥證13購01  ","0","0","0","300,000","0","300,000","300,000","0","300,000",
" ",="038836","春雨麥證11購01  ","0","0","0","50,000","0","50,000","50,000","0","50,000",
" ",="038837","聯電麥證13購01  ","0","0","0","15,000","50,000","-35,000","15,000","50,000","-35,000",
" ",="038842","聯發科麥證14購01","0","0","0","0","10,000","-10,000","0","10,000","-10,000",
" ",="038843","聯詠麥證11購01  ","0","0","0","130,000","3,000","127,000","130,000","3,000","127,000",
" ",="038845","矽格麥證11購01  ","0","0","0","294,000","319,000","-25,000","294,000","319,000","-25,000",
" ",="038927","亞聚麥證11購01  ","0","0","0","0","2,000","-2,000","0","2,000","-2,000",
" ",="038929","東鋼麥證12購01  ","0","0","0","6,000","0","6,000","6,000","0","6,000",
" ",="038930","光罩麥證11購02  ","0","0","0","11,000","17,000","-6,000","11,000","17,000","-6,000",
" ",="038932","京元電麥證12購01","0","0","0","3,000","105,000","-102,000","3,000","105,000","-102,000",
" ",="038934","宏達電麥證11購01","0","0","0","20,000","10,000","10,000","20,000","10,000","10,000",
" ",="038937","亞光麥證11購01  ","0","0","0","0","30,000","-30,000","0","30,000","-30,000",
" ",="038938","健策麥證11購01  ","0","0","0","0","47,000","-47,000","0","47,000","-47,000",
" ",="038939","台郡麥證12購01  ","0","0","0","100,000","0","100,000","100,000","0","100,000",
" ",="038940","台表科麥證11購01","0","0","0","0","19,000","-19,000","0","19,000","-19,000",
" ",="039096","華夏麥證11購01  ","0","0","0","0","19,000","-19,000","0","19,000","-19,000",
" ",="039098","精英麥證11購01  ","0","0","0","4,000","5,000","-1,000","4,000","5,000","-1,000",
" ",="039102","中工麥證11購01  ","0","0","0","180,000","0","180,000","180,000","0","180,000",
" ",="039103","智原麥證12購01  ","0","0","0","294,000","547,000","-253,000","294,000","547,000","-253,000",
" ",="039220","長興麥證12購01  ","0","0","0","0","30,000","-30,000","0","30,000","-30,000",
" ",="039221","台積電麥證12購01","0","0","0","0","132,000","-132,000","0","132,000","-132,000",
" ",="039309","中鋼麥證12購02  ","0","0","0","0","23,000","-23,000","0","23,000","-23,000",
" ",="039310","聯電麥證13購02  ","0","0","0","103,000","0","103,000","103,000","0","103,000",
" ",="039313","友達麥證12購02  ","0","0","0","0","7,000","-7,000","0","7,000","-7,000",
" ",="039314","聯發科麥證12購03","0","0","0","112,000","0","112,000","112,000","0","112,000",
" ",="039680","聯電麥證11購01  ","0","0","0","2,186,000","554,000","1,632,000","2,186,000","554,000","1,632,000",
" ",="039681","台積電麥證14購01","0","0","0","1,000","5,000","-4,000","1,000","5,000","-4,000",
" ",="039682","富邦金麥證11購01","0","0","0","45,000","1,389,000","-1,344,000","45,000","1,389,000","-1,344,000",
" ",="039684","同欣電麥證11購01","0","0","0","275,000","379,000","-104,000","275,000","379,000","-104,000",
" ",="039685","台表科麥證12購01","0","0","0","0","90,000","-90,000","0","90,000","-90,000",
" ",="039832","亞聚麥證11購02  ","0","0","0","0","675,000","-675,000","0","675,000","-675,000",
" ",="039835","聯詠麥證11購02  ","0","0","0","2,000","2,000","0","2,000","2,000","0",
" ",="039836","矽格麥證11購02  ","0","0","0","50,000","0","50,000","50,000","0","50,000",
" ",="040296","盛群麥證11購01  ","0","0","0","231,000","148,000","83,000","231,000","148,000","83,000",
" ",="040297","臺股指麥證11購06","0","0","0","5,000","881,000","-876,000","5,000","881,000","-876,000",
" ",="041948","台塑麥證13購01  ","0","0","0","10,000","38,000","-28,000","10,000","38,000","-28,000",
" ",="041949","聯電麥證13購03  ","0","0","0","39,000","93,000","-54,000","39,000","93,000","-54,000",
" ",="041950","聯電麥證14購01  ","0","0","0","4,000","114,000","-110,000","4,000","114,000","-110,000",
" ",="041953","台積電麥證13購03","0","0","0","0","4,000","-4,000","0","4,000","-4,000",
" ",="041954","億光麥證13購01  ","0","0","0","1,100,000","0","1,100,000","1,100,000","0","1,100,000",
" ",="041956","超豐麥證13購01  ","0","0","0","24,000","318,000","-294,000","24,000","318,000","-294,000",
" ",="041957","聯發科麥證13購03","0","0","0","0","10,000","-10,000","0","10,000","-10,000",
" ",="041958","義隆麥證13購01  ","0","0","0","26,000","35,000","-9,000","26,000","35,000","-9,000",
" ",="041959","強茂麥證14購01  ","0","0","0","0","54,000","-54,000","0","54,000","-54,000",
" ",="041962","欣興麥證13購01  ","0","0","0","1,000","53,000","-52,000","1,000","53,000","-52,000",
" ",="041963","康普麥證12購01  ","0","0","0","3,000","0","3,000","3,000","0","3,000",
" ",="041964","台表科麥證12購02","0","0","0","0","105,000","-105,000","0","105,000","-105,000",
" ",="041966","南茂麥證12購01  ","0","0","0","0","34,000","-34,000","0","34,000","-34,000",
" ",="042114","大立光麥證13購01","0","0","0","75,000","0","75,000","75,000","0","75,000",
" ",="042155","慧洋麥證13購01  ","0","0","0","262,000","118,000","144,000","262,000","118,000","144,000",
" ",="042508","臺股指麥證13購03","0","0","0","31,000","32,000","-1,000","31,000","32,000","-1,000",
" ",="042935","亞泥麥證12購01  ","0","0","0","76,000","0","76,000","76,000","0","76,000",
" ",="042937","旺宏麥證13購01  ","0","0","0","0","16,000","-16,000","0","16,000","-16,000",
" ",="042938","華邦電麥證12購01","0","0","0","0","88,000","-88,000","0","88,000","-88,000",
" ",="042939","群光麥證12購01  ","0","0","0","27,000","21,000","6,000","27,000","21,000","6,000",
" ",="042941","華新科麥證13購01","0","0","0","0","85,000","-85,000","0","85,000","-85,000",
" ",="042942","新光金麥證13購01","0","0","0","0","35,000","-35,000","0","35,000","-35,000",
" ",="042943","新唐麥證12購02  ","0","0","0","109,000","58,000","51,000","109,000","58,000","51,000",
" ",="043191","鴻準麥證12購01  ","0","0","0","30,000","24,000","6,000","30,000","24,000","6,000",
" ",="043547","天鈺麥證13購01  ","0","0","0","0","33,000","-33,000","0","33,000","-33,000",
" ",="043903","台積電麥證15購02","0","0","0","3,000","0","3,000","3,000","0","3,000",
" ",="043905","國泰金麥證13購01","0","0","0","10,000","142,000","-132,000","10,000","142,000","-132,000",
" ",="043906","大立光麥證15購01","0","0","0","29,000","0","29,000","29,000","0","29,000",
" ",="043907","景碩麥證13購01  ","0","0","0","25,000","15,000","10,000","25,000","15,000","10,000",
" ",="06835P","臺股指麥證0C售04","0","0","0","102,000","30,000","72,000","102,000","30,000","72,000",
" ",="06836P","臺股指麥證0C售05","0","0","0","206,000","86,000","120,000","206,000","86,000","120,000",
" ",="06863P","台灣50麥證0C售02","0","0","0","0","50,000","-50,000","0","50,000","-50,000",
" ",="07024P","臺股指麥證0B售01","0","0","0","26,000","28,000","-2,000","26,000","28,000","-2,000",
" ",="07066P","臺股指麥證0B售02","0","0","0","4,000","0","4,000","4,000","0","4,000",
" ",="07114P","台灣50麥證0B售03","0","0","0","40,000","20,000","20,000","40,000","20,000","20,000",
" ",="07115P","臺股指麥證0B售05","0","0","0","0","1,008,000","-1,008,000","0","1,008,000","-1,008,000",
" ",="07117P","臺股指麥證0B售07","0","0","0","205,000","0","205,000","205,000","0","205,000",
" ",="07288P","臺股指麥證11售03","0","0","0","0","10,000","-10,000","0","10,000","-10,000",
" ",="07307P","臺股指麥證11售04","0","0","0","10,000","30,000","-20,000","10,000","30,000","-20,000",
" ",="07468P","臺股指麥證11售05","0","0","0","169,000","836,000","-667,000","169,000","836,000","-667,000",
" ",="07516P","臺股指麥證13售02","0","0","0","810,000","85,000","725,000","810,000","85,000","725,000",
" ",="076446","聯發科麥證0A購01","0","0","0","0","8,000","-8,000","0","8,000","-8,000",
" ",="07790P","臺股指麥證14售01","0","0","0","18,000","45,000","-27,000","18,000","45,000","-27,000",
" ",="079504","聯電麥證09購01  ","0","0","0","20,000","0","20,000","20,000","0","20,000",
" ",="08098P","臺股指麥證15售03","0","0","0","4,000","2,000","2,000","4,000","2,000","2,000",
" ",="081376","聯電麥證0A購01  ","0","0","0","3,000","0","3,000","3,000","0","3,000",
" ",="081380","國巨麥證0A購01  ","0","0","0","100,000","0","100,000","100,000","0","100,000",
" ",="081383","台積電麥證0A購01","0","0","0","0","1,000","-1,000","0","1,000","-1,000",
" ",="081384","聯發科麥證0C購01","0","0","0","91,000","50,000","41,000","91,000","50,000","41,000",
" ",="081869","鴻海麥證0A購01  ","0","0","0","10,000","0","10,000","10,000","0","10,000",
" ",="081870","台積電麥證0B購01","0","0","0","162,000","282,000","-120,000","162,000","282,000","-120,000",
" ",="082553","台積電麥證0A購02","0","0","0","5,000","0","5,000","5,000","0","5,000",
" ",="083072","台積電麥證0C購01","0","0","0","187,000","60,000","127,000","187,000","60,000","127,000",
" ",="085461","聯電麥證0B購01  ","0","0","0","25,000","0","25,000","25,000","0","25,000",
" ",="085462","聯電麥證0C購02  ","0","0","0","526,000","175,000","351,000","526,000","175,000","351,000",
" ",="085470","台積電麥證0C購03","0","0","0","0","5,000","-5,000","0","5,000","-5,000",
" ",="085471","友達麥證0B購01  ","0","0","0","0","57,000","-57,000","0","57,000","-57,000",
" ",="085473","聯發科麥證0C購02","0","0","0","0","10,000","-10,000","0","10,000","-10,000",
" ",="085847","台積電統一12購01","5,000","5,000","0","0","0","0","5,000","5,000","0",
" ",="086301","聯發科麥證0C購03","0","0","0","0","450,000","-450,000","0","450,000","-450,000",
" ",="086500","鴻海麥證0C購03  ","0","0","0","0","3,000","-3,000","0","3,000","-3,000",
" ",="086501","國巨麥證11購01  ","0","0","0","0","100,000","-100,000","0","100,000","-100,000",
" ",="086504","友達麥證0B購02  ","0","0","0","5,000","0","5,000","5,000","0","5,000",
" ",="086511","彩晶麥證0B購01  ","0","0","0","4,000","86,000","-82,000","4,000","86,000","-82,000",
" ",="086887","強茂麥證09購01  ","0","0","0","61,000","0","61,000","61,000","0","61,000",
" ",="087027","大成鋼麥證09購01","0","0","0","1,000","0","1,000","1,000","0","1,000",
" ",="087193","台積電麥證0C購04","0","0","0","0","3,000","-3,000","0","3,000","-3,000",
" ",="087194","台積電麥證11購01","0","0","0","2,786,000","2,883,000","-97,000","2,786,000","2,883,000","-97,000",
" ",="087195","宏碁麥證0A購01  ","0","0","0","5,000","0","5,000","5,000","0","5,000",
" ",="087202","臺股指麥證0C購01","0","0","0","33,000","0","33,000","33,000","0","33,000",
" ",="087351","聯電麥證09購02  ","0","0","0","2,000","0","2,000","2,000","0","2,000",
" ",="087352","台積電麥證09購05","0","0","0","310,000","0","310,000","310,000","0","310,000",
" ",="087356","臺股指麥證0C購02","0","0","0","81,000","0","81,000","81,000","0","81,000",
" ",="087357","臺股指麥證0C購03","0","0","0","43,000","53,000","-10,000","43,000","53,000","-10,000",
" ",="087799","國喬麥證09購01  ","0","0","0","30,000","0","30,000","30,000","0","30,000",
" ",="088181","松翰麥證0B購01  ","0","0","0","1,000","230,000","-229,000","1,000","230,000","-229,000",
" ",="088297","聯陽麥證0B購01  ","0","0","0","38,000","20,000","18,000","38,000","20,000","18,000",
" ",="088582","長榮航麥證09購01","0","0","0","25,000","0","25,000","25,000","0","25,000",
" ",="089795","巨大麥證09購01  ","0","0","0","0","114,000","-114,000","0","114,000","-114,000",
" ",="089796","潤泰新麥證09購01","0","0","0","1,000","0","1,000","1,000","0","1,000",
" ","2852  ","第一保          ","23,000","23,000","0","0","0","0","23,000","23,000","0",
" ","3535  ","晶彩科          ","18,000","18,000","0","0","0","0","18,000","18,000","0",
" ","3557  ","嘉威            ","18,000","18,000","0","0","0","0","18,000","18,000","0",
" ","6115  ","鎰勝            ","41,000","41,000","0","0","0","0","41,000","41,000","0",
" ","6641  ","基士德-KY       ","2,000","2,000","0","0","0","0","2,000","2,000","0",
" ","6754  ","匯僑設計        ","13,000","13,000","0","0","0","0","13,000","13,000","0",
"說明:"
"外資自營商表示外國證券商在臺分支機構證券自營商專戶。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"＊表示該股票今日有鉅額交易。"
"本統計資訊買賣股數含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

