"110年07月19日 外資及陸資買賣超彙總表"
,,,"外資及陸資(不含外資自營商)",,,"外資自營商",,,"外資及陸資",,,
" ",="032660","中鋼麥證0C購01  ","0","0","0","0","5,000","-5,000","0","5,000","-5,000",
" ",="032662","群創麥證0A購02  ","0","0","0","0","510,000","-510,000","0","510,000","-510,000",
" ",="032664","致新麥證0A購01  ","0","0","0","199,000","203,000","-4,000","199,000","203,000","-4,000",
" ",="033010","鴻海麥證12購01  ","0","0","0","474,000","594,000","-120,000","474,000","594,000","-120,000",
" ",="033011","國巨麥證0A購02  ","0","0","0","0","77,000","-77,000","0","77,000","-77,000",
" ",="033012","華碩麥證0A購01  ","0","0","0","0","182,000","-182,000","0","182,000","-182,000",
" ",="033013","微星麥證0A購01  ","0","0","0","0","100,000","-100,000","0","100,000","-100,000",
" ",="033015","奇力新麥證0A購01","0","0","0","150,000","0","150,000","150,000","0","150,000",
" ",="033016","華新科麥證0A購02","0","0","0","0","20,000","-20,000","0","20,000","-20,000",
" ",="033018","長榮航麥證0B購01","0","0","0","10,000","49,000","-39,000","10,000","49,000","-39,000",
" ",="033019","晶技麥證0A購01  ","0","0","0","168,000","157,000","11,000","168,000","157,000","11,000",
" ",="033637","華新麥證0B購02  ","0","0","0","299,000","242,000","57,000","299,000","242,000","57,000",
" ",="033638","中鋼麥證0C購02  ","0","0","0","0","11,000","-11,000","0","11,000","-11,000",
" ",="033808","萬海麥證0B購01  ","0","0","0","10,000","0","10,000","10,000","0","10,000",
" ",="034053","富邦金麥證0B購01","0","0","0","188,000","71,000","117,000","188,000","71,000","117,000",
" ",="034054","元大金麥證0B購01","0","0","0","285,000","0","285,000","285,000","0","285,000",
" ",="034055","新光金麥證0C購01","0","0","0","372,000","0","372,000","372,000","0","372,000",
" ",="034056","臺股指麥證0C購06","0","0","0","0","2,000","-2,000","0","2,000","-2,000",
" ",="034231","聯電麥證0B購02  ","0","0","0","150,000","123,000","27,000","150,000","123,000","27,000",
" ",="034232","國泰金麥證0C購01","0","0","0","244,000","310,000","-66,000","244,000","310,000","-66,000",
" ",="034361","台積電麥證0B購05","0","0","0","101,000","3,000","98,000","101,000","3,000","98,000",
" ",="034362","開發金麥證11購01","0","0","0","263,000","314,000","-51,000","263,000","314,000","-51,000",
" ",="034364","合勤控麥證0B購02","0","0","0","0","219,000","-219,000","0","219,000","-219,000",
" ",="034365","臻鼎麥證0C購01  ","0","0","0","48,000","0","48,000","48,000","0","48,000",
" ",="034528","聯電麥證0B購03  ","0","0","0","6,000","9,000","-3,000","6,000","9,000","-3,000",
" ",="034529","友達麥證11購01  ","0","0","0","0","100,000","-100,000","0","100,000","-100,000",
" ",="034530","聯發科麥證0C購04","0","0","0","0","2,000","-2,000","0","2,000","-2,000",
" ",="034531","大立光麥證0B購02","0","0","0","153,000","2,000","151,000","153,000","2,000","151,000",
" ",="034718","台灣50麥證0B購01","0","0","0","0","9,000","-9,000","0","9,000","-9,000",
" ",="034720","南亞麥證0B購01  ","0","0","0","153,000","363,000","-210,000","153,000","363,000","-210,000",
" ",="034723","臺股指麥證0B購04","0","0","0","0","40,000","-40,000","0","40,000","-40,000",
" ",="034917","中鋼麥證11購03  ","0","0","0","24,000","25,000","-1,000","24,000","25,000","-1,000",
" ",="034919","友達麥證0B購05  ","0","0","0","175,000","260,000","-85,000","175,000","260,000","-85,000",
" ",="034921","聯發科麥證11購01","0","0","0","0","10,000","-10,000","0","10,000","-10,000",
" ",="034922","富邦金麥證0B購02","0","0","0","171,000","0","171,000","171,000","0","171,000",
" ",="034924","群創麥證0C購01  ","0","0","0","0","20,000","-20,000","0","20,000","-20,000",
" ",="034975","國巨麥證0B購03  ","0","0","0","12,000","67,000","-55,000","12,000","67,000","-55,000",
" ",="034976","華新科麥證0C購01","0","0","0","40,000","39,000","1,000","40,000","39,000","1,000",
" ",="035032","台聚麥證0B購01  ","0","0","0","31,000","37,000","-6,000","31,000","37,000","-6,000",
" ",="035033","遠東新麥證0C購01","0","0","0","577,000","24,000","553,000","577,000","24,000","553,000",
" ",="035034","聯電麥證0B購04  ","0","0","0","30,000","20,000","10,000","30,000","20,000","10,000",
" ",="035035","廣達麥證0B購01  ","0","0","0","327,000","255,000","72,000","327,000","255,000","72,000",
" ",="035036","南亞科麥證11購01","0","0","0","50,000","24,000","26,000","50,000","24,000","26,000",
" ",="035037","裕民麥證0C購01  ","0","0","0","62,000","0","62,000","62,000","0","62,000",
" ",="035038","欣興麥證11購01  ","0","0","0","50,000","50,000","0","50,000","50,000","0",
" ",="035208","長榮麥證0B購04  ","0","0","0","1,000","0","1,000","1,000","0","1,000",
" ",="035410","富邦金麥證0B購03","0","0","0","47,000","242,000","-195,000","47,000","242,000","-195,000",
" ",="035411","國泰金麥證0B購02","0","0","0","198,000","48,000","150,000","198,000","48,000","150,000",
" ",="035980","裕民麥證0C購02  ","0","0","0","119,000","38,000","81,000","119,000","38,000","81,000",
" ",="035981","臺股指麥證11購02","0","0","0","10,000","341,000","-331,000","10,000","341,000","-331,000",
" ",="036055","台積電麥證11購04","0","0","0","50,000","324,000","-274,000","50,000","324,000","-274,000",
" ",="036169","國喬麥證11購01  ","0","0","0","217,000","38,000","179,000","217,000","38,000","179,000",
" ",="036171","華新麥證11購01  ","0","0","0","528,000","330,000","198,000","528,000","330,000","198,000",
" ",="036173","大成鋼麥證0C購03","0","0","0","41,000","88,000","-47,000","41,000","88,000","-47,000",
" ",="036179","臺股指麥證0C購07","0","0","0","0","11,000","-11,000","0","11,000","-11,000",
" ",="036325","榮成麥證0C購01  ","0","0","0","194,000","24,000","170,000","194,000","24,000","170,000",
" ",="036326","中鋼麥證12購01  ","0","0","0","36,000","94,000","-58,000","36,000","94,000","-58,000",
" ",="036327","晶技麥證0C購01  ","0","0","0","217,000","71,000","146,000","217,000","71,000","146,000",
" ",="036328","群創麥證0C購02  ","0","0","0","0","11,000","-11,000","0","11,000","-11,000",
" ",="036329","矽創麥證0C購01  ","0","0","0","15,000","104,000","-89,000","15,000","104,000","-89,000",
" ",="036484","台玻麥證0C購02  ","0","0","0","5,000","45,000","-40,000","5,000","45,000","-40,000",
" ",="036487","聯詠麥證0C購01  ","0","0","0","253,000","115,000","138,000","253,000","115,000","138,000",
" ",="036656","金像電麥證0C購01","0","0","0","38,000","208,000","-170,000","38,000","208,000","-170,000",
" ",="036916","允強麥證11購01  ","0","0","0","25,000","81,000","-56,000","25,000","81,000","-56,000",
" ",="036917","順德麥證0C購01  ","0","0","0","260,000","23,000","237,000","260,000","23,000","237,000",
" ",="036918","技嘉麥證0C購01  ","0","0","0","0","101,000","-101,000","0","101,000","-101,000",
" ",="036919","奇鋐麥證11購01  ","0","0","0","90,000","10,000","80,000","90,000","10,000","80,000",
" ",="037017","台聚麥證11購01  ","0","0","0","0","137,000","-137,000","0","137,000","-137,000",
" ",="037018","欣興麥證0C購01  ","0","0","0","36,000","90,000","-54,000","36,000","90,000","-54,000",
" ",="037221","健策麥證0C購01  ","0","0","0","27,000","64,000","-37,000","27,000","64,000","-37,000",
" ",="037334","儒鴻麥證11購01  ","0","0","0","129,000","0","129,000","129,000","0","129,000",
" ",="037335","鴻海麥證14購01  ","0","0","0","20,000","26,000","-6,000","20,000","26,000","-6,000",
" ",="037336","台光電麥證0C購01","0","0","0","358,000","507,000","-149,000","358,000","507,000","-149,000",
" ",="037339","群創麥證15購01  ","0","0","0","60,000","10,000","50,000","60,000","10,000","50,000",
" ",="037340","臺股指麥證13購01","0","0","0","126,000","344,000","-218,000","126,000","344,000","-218,000",
" ",="037642","聯電麥證12購01  ","0","0","0","3,000","0","3,000","3,000","0","3,000",
" ",="037643","聯電麥證12購02  ","0","0","0","0","25,000","-25,000","0","25,000","-25,000",
" ",="037644","光罩麥證11購01  ","0","0","0","359,000","161,000","198,000","359,000","161,000","198,000",
" ",="037742","第一銅麥證0C購01","0","0","0","0","10,000","-10,000","0","10,000","-10,000",
" ",="037869","聯成麥證0C購01  ","0","0","0","21,000","50,000","-29,000","21,000","50,000","-29,000",
" ",="037870","大亞麥證0C購01  ","0","0","0","74,000","112,000","-38,000","74,000","112,000","-38,000",
" ",="037871","榮成麥證0C購02  ","0","0","0","38,000","0","38,000","38,000","0","38,000",
" ",="037872","新光鋼麥證0C購01","0","0","0","2,000","140,000","-138,000","2,000","140,000","-138,000",
" ",="037874","裕民麥證12購01  ","0","0","0","41,000","0","41,000","41,000","0","41,000",
" ",="037875","新唐麥證0C購01  ","0","0","0","19,000","14,000","5,000","19,000","14,000","5,000",
" ",="038275","東鋼麥證11購01  ","0","0","0","5,000","0","5,000","5,000","0","5,000",
" ",="038276","燁輝麥證11購01  ","0","0","0","66,000","1,418,000","-1,352,000","66,000","1,418,000","-1,352,000",
" ",="038359","大成鋼麥證11購01","0","0","0","38,000","101,000","-63,000","38,000","101,000","-63,000",
" ",="038360","台船麥證11購01  ","0","0","0","39,000","0","39,000","39,000","0","39,000",
" ",="038478","中鋼麥證15購01  ","0","0","0","0","38,000","-38,000","0","38,000","-38,000",
" ",="038479","台積電麥證13購01","0","0","0","0","154,000","-154,000","0","154,000","-154,000",
" ",="038831","國喬麥證12購01  ","0","0","0","46,000","4,000","42,000","46,000","4,000","42,000",
" ",="038832","中石化麥證13購01","0","0","0","0","120,000","-120,000","0","120,000","-120,000",
" ",="038833","南紡麥證11購01  ","0","0","0","8,000","0","8,000","8,000","0","8,000",
" ",="038834","台玻麥證11購02  ","0","0","0","20,000","0","20,000","20,000","0","20,000",
" ",="038836","春雨麥證11購01  ","0","0","0","0","116,000","-116,000","0","116,000","-116,000",
" ",="038837","聯電麥證13購01  ","0","0","0","40,000","56,000","-16,000","40,000","56,000","-16,000",
" ",="038840","華碩麥證12購01  ","0","0","0","5,000","0","5,000","5,000","0","5,000",
" ",="038842","聯發科麥證14購01","0","0","0","56,000","56,000","0","56,000","56,000","0",
" ",="038843","聯詠麥證11購01  ","0","0","0","48,000","468,000","-420,000","48,000","468,000","-420,000",
" ",="038845","矽格麥證11購01  ","0","0","0","342,000","104,000","238,000","342,000","104,000","238,000",
" ",="038927","亞聚麥證11購01  ","0","0","0","26,000","153,000","-127,000","26,000","153,000","-127,000",
" ",="038928","永豐餘麥證11購02","0","0","0","0","23,000","-23,000","0","23,000","-23,000",
" ",="038929","東鋼麥證12購01  ","0","0","0","1,000","0","1,000","1,000","0","1,000",
" ",="038931","華邦電麥證11購01","0","0","0","8,000","52,000","-44,000","8,000","52,000","-44,000",
" ",="038932","京元電麥證12購01","0","0","0","60,000","52,000","8,000","60,000","52,000","8,000",
" ",="038933","華新科麥證11購02","0","0","0","0","1,000","-1,000","0","1,000","-1,000",
" ",="038935","王品麥證11購01  ","0","0","0","171,000","40,000","131,000","171,000","40,000","131,000",
" ",="038936","中信金麥證11購01","0","0","0","191,000","0","191,000","191,000","0","191,000",
" ",="038937","亞光麥證11購01  ","0","0","0","28,000","50,000","-22,000","28,000","50,000","-22,000",
" ",="038938","健策麥證11購01  ","0","0","0","8,000","54,000","-46,000","8,000","54,000","-46,000",
" ",="038939","台郡麥證12購01  ","0","0","0","3,000","75,000","-72,000","3,000","75,000","-72,000",
" ",="038940","台表科麥證11購01","0","0","0","183,000","399,000","-216,000","183,000","399,000","-216,000",
" ",="039096","華夏麥證11購01  ","0","0","0","10,000","24,000","-14,000","10,000","24,000","-14,000",
" ",="039097","台橡麥證11購02  ","0","0","0","0","50,000","-50,000","0","50,000","-50,000",
" ",="039098","精英麥證11購01  ","0","0","0","174,000","0","174,000","174,000","0","174,000",
" ",="039101","義隆麥證11購01  ","0","0","0","120,000","3,000","117,000","120,000","3,000","117,000",
" ",="039102","中工麥證11購01  ","0","0","0","90,000","38,000","52,000","90,000","38,000","52,000",
" ",="039103","智原麥證12購01  ","0","0","0","1,222,000","2,186,000","-964,000","1,222,000","2,186,000","-964,000",
" ",="039220","長興麥證12購01  ","0","0","0","25,000","30,000","-5,000","25,000","30,000","-5,000",
" ",="039221","台積電麥證12購01","0","0","0","0","50,000","-50,000","0","50,000","-50,000",
" ",="039222","群光麥證11購01  ","0","0","0","9,000","22,000","-13,000","9,000","22,000","-13,000",
" ",="039223","群創麥證11購03  ","0","0","0","160,000","3,000","157,000","160,000","3,000","157,000",
" ",="039311","鴻海麥證11購03  ","0","0","0","70,000","0","70,000","70,000","0","70,000",
" ",="05927P","臺股指麥證09售01","0","0","0","40,000","491,000","-451,000","40,000","491,000","-451,000",
" ",="06063P","臺股指麥證07售09","0","0","0","90,000","0","90,000","90,000","0","90,000",
" ",="06148P","臺股指麥證07售11","0","0","0","250,000","0","250,000","250,000","0","250,000",
" ",="06362P","臺股指麥證08售03","0","0","0","3,000","0","3,000","3,000","0","3,000",
" ",="06764P","臺股指麥證11售01","0","0","0","381,000","225,000","156,000","381,000","225,000","156,000",
" ",="06835P","臺股指麥證0C售04","0","0","0","0","23,000","-23,000","0","23,000","-23,000",
" ",="06836P","臺股指麥證0C售05","0","0","0","9,000","3,000","6,000","9,000","3,000","6,000",
" ",="06863P","台灣50麥證0C售02","0","0","0","167,000","0","167,000","167,000","0","167,000",
" ",="07024P","臺股指麥證0B售01","0","0","0","5,000","0","5,000","5,000","0","5,000",
" ",="07066P","臺股指麥證0B售02","0","0","0","9,000","0","9,000","9,000","0","9,000",
" ",="07114P","台灣50麥證0B售03","0","0","0","542,000","0","542,000","542,000","0","542,000",
" ",="07115P","臺股指麥證0B售05","0","0","0","205,000","250,000","-45,000","205,000","250,000","-45,000",
" ",="07116P","臺股指麥證0B售06","0","0","0","1,000","0","1,000","1,000","0","1,000",
" ",="07117P","臺股指麥證0B售07","0","0","0","0","40,000","-40,000","0","40,000","-40,000",
" ",="07307P","臺股指麥證11售04","0","0","0","10,000","0","10,000","10,000","0","10,000",
" ",="07468P","臺股指麥證11售05","0","0","0","0","201,000","-201,000","0","201,000","-201,000",
" ",="075444","台積電麥證09購01","0","0","0","0","260,000","-260,000","0","260,000","-260,000",
" ",="081376","聯電麥證0A購01  ","0","0","0","33,000","59,000","-26,000","33,000","59,000","-26,000",
" ",="081380","國巨麥證0A購01  ","0","0","0","10,000","20,000","-10,000","10,000","20,000","-10,000",
" ",="081383","台積電麥證0A購01","0","0","0","66,000","360,000","-294,000","66,000","360,000","-294,000",
" ",="081384","聯發科麥證0C購01","0","0","0","148,000","30,000","118,000","148,000","30,000","118,000",
" ",="081389","群創麥證09購01  ","0","0","0","303,000","3,000","300,000","303,000","3,000","300,000",
" ",="081869","鴻海麥證0A購01  ","0","0","0","100,000","0","100,000","100,000","0","100,000",
" ",="081870","台積電麥證0B購01","0","0","0","1,032,000","543,000","489,000","1,032,000","543,000","489,000",
" ",="082028","國泰金麥證08購01","0","0","0","30,000","0","30,000","30,000","0","30,000",
" ",="082230","晶技麥證09購01  ","0","0","0","10,000","0","10,000","10,000","0","10,000",
" ",="082231","台郡麥證09購01  ","0","0","0","56,000","327,000","-271,000","56,000","327,000","-271,000",
" ",="082553","台積電麥證0A購02","0","0","0","208,000","156,000","52,000","208,000","156,000","52,000",
" ",="083070","台積電麥證09購02","0","0","0","0","3,000","-3,000","0","3,000","-3,000",
" ",="083072","台積電麥證0C購01","0","0","0","10,000","354,000","-344,000","10,000","354,000","-344,000",
" ",="083456","台積電麥證0B購03","0","0","0","0","15,000","-15,000","0","15,000","-15,000",
" ",="083459","臺股指麥證09購02","0","0","0","4,000","1,000","3,000","4,000","1,000","3,000",
" ",="085462","聯電麥證0C購02  ","0","0","0","0","20,000","-20,000","0","20,000","-20,000",
" ",="085463","鴻海麥證08購02  ","0","0","0","330,000","50,000","280,000","330,000","50,000","280,000",
" ",="085464","鴻海麥證0C購02  ","0","0","0","90,000","8,000","82,000","90,000","8,000","82,000",
" ",="085465","國巨麥證08購02  ","0","0","0","0","402,000","-402,000","0","402,000","-402,000",
" ",="085466","國巨麥證0B購01  ","0","0","0","0","14,000","-14,000","0","14,000","-14,000",
" ",="085469","台積電麥證0C購02","0","0","0","25,000","10,000","15,000","25,000","10,000","15,000",
" ",="085470","台積電麥證0C購03","0","0","0","34,000","2,000","32,000","34,000","2,000","32,000",
" ",="085473","聯發科麥證0C購02","0","0","0","38,000","95,000","-57,000","38,000","95,000","-57,000",
" ",="085757","華邦電麥證08購01","0","0","0","0","38,000","-38,000","0","38,000","-38,000",
" ",="085758","同欣電麥證08購01","0","0","0","348,000","51,000","297,000","348,000","51,000","297,000",
" ",="085759","臺股指麥證09購03","0","0","0","0","81,000","-81,000","0","81,000","-81,000",
" ",="086244","裕隆麥證08購01  ","0","0","0","0","500,000","-500,000","0","500,000","-500,000",
" ",="086245","台積電麥證0A購03","0","0","0","0","1,249,000","-1,249,000","0","1,249,000","-1,249,000",
" ",="086246","華邦電麥證08購02","0","0","0","0","38,000","-38,000","0","38,000","-38,000",
" ",="086248","聯詠麥證09購01  ","0","0","0","305,000","0","305,000","305,000","0","305,000",
" ",="086301","聯發科麥證0C購03","0","0","0","3,000","0","3,000","3,000","0","3,000",
" ",="086499","和大麥證0A購01  ","0","0","0","499,000","0","499,000","499,000","0","499,000",
" ",="086500","鴻海麥證0C購03  ","0","0","0","28,000","58,000","-30,000","28,000","58,000","-30,000",
" ",="086501","國巨麥證11購01  ","0","0","0","109,000","163,000","-54,000","109,000","163,000","-54,000",
" ",="086503","華碩麥證09購01  ","0","0","0","343,000","533,000","-190,000","343,000","533,000","-190,000",
" ",="086506","義隆麥證09購01  ","0","0","0","2,000","91,000","-89,000","2,000","91,000","-89,000",
" ",="086754","鴻海麥證09購01  ","0","0","0","100,000","0","100,000","100,000","0","100,000",
" ",="086755","鴻海麥證0A購03  ","0","0","0","0","45,000","-45,000","0","45,000","-45,000",
" ",="086756","台積電麥證09購04","0","0","0","70,000","220,000","-150,000","70,000","220,000","-150,000",
" ",="086758","聯發科麥證09購02","0","0","0","49,000","181,000","-132,000","49,000","181,000","-132,000",
" ",="086884","台灣50麥證09購01","0","0","0","86,000","51,000","35,000","86,000","51,000","35,000",
" ",="086888","精成科麥證09購01","0","0","0","151,000","0","151,000","151,000","0","151,000",
" ",="087029","日月光麥證0A購01","0","0","0","0","158,000","-158,000","0","158,000","-158,000",
" ",="087194","台積電麥證11購01","0","0","0","362,000","1,706,000","-1,344,000","362,000","1,706,000","-1,344,000",
" ",="087195","宏碁麥證0A購01  ","0","0","0","360,000","276,000","84,000","360,000","276,000","84,000",
" ",="087199","群創麥證09購02  ","0","0","0","4,000","0","4,000","4,000","0","4,000",
" ",="087200","乙盛麥證09購01  ","0","0","0","0","100,000","-100,000","0","100,000","-100,000",
" ",="087202","臺股指麥證0C購01","0","0","0","1,000","20,000","-19,000","1,000","20,000","-19,000",
" ",="087351","聯電麥證09購02  ","0","0","0","0","1,000","-1,000","0","1,000","-1,000",
" ",="087353","聯發科麥證09購04","0","0","0","0","200,000","-200,000","0","200,000","-200,000",
" ",="087354","聯發科麥證09購05","0","0","0","74,000","0","74,000","74,000","0","74,000",
" ",="087355","松翰麥證09購01  ","0","0","0","10,000","100,000","-90,000","10,000","100,000","-90,000",
" ",="087356","臺股指麥證0C購02","0","0","0","20,000","156,000","-136,000","20,000","156,000","-136,000",
" ",="087357","臺股指麥證0C購03","0","0","0","9,000","136,000","-127,000","9,000","136,000","-127,000",
" ",="087799","國喬麥證09購01  ","0","0","0","289,000","25,000","264,000","289,000","25,000","264,000",
" ",="087800","中信金麥證0A購01","0","0","0","417,000","80,000","337,000","417,000","80,000","337,000",
" ",="087801","南電麥證0A購02  ","0","0","0","99,000","40,000","59,000","99,000","40,000","59,000",
" ",="088181","松翰麥證0B購01  ","0","0","0","311,000","636,000","-325,000","311,000","636,000","-325,000",
" ",="088292","中石化麥證0A購01","0","0","0","0","9,000","-9,000","0","9,000","-9,000",
" ",="088293","廣宇麥證09購01  ","0","0","0","15,000","0","15,000","15,000","0","15,000",
" ",="088294","廣宇麥證09購02  ","0","0","0","108,000","50,000","58,000","108,000","50,000","58,000",
" ",="088295","廣宇麥證0A購01  ","0","0","0","65,000","0","65,000","65,000","0","65,000",
" ",="088297","聯陽麥證0B購01  ","0","0","0","139,000","168,000","-29,000","139,000","168,000","-29,000",
" ",="088298","南茂麥證0A購01  ","0","0","0","20,000","30,000","-10,000","20,000","30,000","-10,000",
" ",="089660","新日興麥證0B購01","0","0","0","0","107,000","-107,000","0","107,000","-107,000",
" ",="089795","巨大麥證09購01  ","0","0","0","63,000","25,000","38,000","63,000","25,000","38,000",
" ",="089796","潤泰新麥證09購01","0","0","0","92,000","148,000","-56,000","92,000","148,000","-56,000",
" ",="089921","旺宏麥證0A購01  ","0","0","0","142,000","0","142,000","142,000","0","142,000",
" ","1731  ","美吾華          ","92,000","92,000","0","0","0","0","92,000","92,000","0",
" ","2543  ","皇昌            ","1,000","1,000","0","0","0","0","1,000","1,000","0",
" ","3164  ","景岳            ","9,000","9,000","0","0","0","0","9,000","9,000","0",
" ","3454  ","晶睿            ","2,000","2,000","0","0","0","0","2,000","2,000","0",
" ","4148  ","全宇生技-KY     ","8,000","8,000","0","0","0","0","8,000","8,000","0",
" ","4737  ","華廣            ","2,000","2,000","0","0","0","0","2,000","2,000","0",
" ","4994  ","傳奇            ","2,000","2,000","0","0","0","0","2,000","2,000","0",
" ","8072  ","陞泰            ","2,000","2,000","0","0","0","0","2,000","2,000","0",
" ","8201  ","無敵            ","1,000","1,000","0","0","0","0","1,000","1,000","0",
" ","8466  ","美吉吉-KY       ","1,000","1,000","0","0","0","0","1,000","1,000","0",
" ","9912  ","偉聯            ","1,000","1,000","0","0","0","0","1,000","1,000","0",
"說明:"
"外資自營商表示外國證券商在臺分支機構證券自營商專戶。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"＊表示該股票今日有鉅額交易。"
"本統計資訊買賣股數含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

